frame,person_id,conf,track_len,is_valid,reject_reason
1,1,0.903,1,False,Unstable_Track
1,2,0.793,1,False,Unstable_Track
1,3,0.791,1,False,Unstable_Track
1,4,0.717,1,False,Unstable_Track
1,5,0.677,1,False,Unstable_Track
1,6,0.628,1,False,Unstable_Track
1,7,0.534,1,False,Unstable_Track
1,8,0.475,1,False,Unstable_Track
2,1,0.897,2,False,Unstable_Track
2,2,0.783,2,False,Unstable_Track
2,3,0.793,2,False,Unstable_Track
2,4,0.708,2,False,Unstable_Track
2,5,0.676,2,False,Unstable_Track
2,6,0.6,2,False,Unstable_Track
2,7,0.462,2,False,Unstable_Track
2,8,0.545,2,False,Unstable_Track
3,1,0.9,3,False,Unstable_Track
3,2,0.818,3,False,Unstable_Track
3,3,0.755,3,False,Unstable_Track
3,4,0.624,3,False,Unstable_Track
3,5,0.707,3,False,Unstable_Track
3,6,0.553,3,False,Unstable_Track
3,8,0.559,3,False,Unstable_Track
4,1,0.901,4,False,Unstable_Track
4,2,0.829,4,False,Unstable_Track
4,3,0.732,4,False,Unstable_Track
4,4,0.336,4,False,Low_Conf
4,5,0.746,4,False,Unstable_Track
4,6,0.603,4,False,Unstable_Track
4,8,0.623,4,False,Unstable_Track
5,1,0.901,5,True,Valid
5,2,0.822,5,True,Valid
5,3,0.758,5,True,Valid
5,5,0.755,5,True,Valid
5,6,0.633,5,True,Valid
5,8,0.606,5,True,Valid
5,10,0.478,1,False,Unstable_Track
6,1,0.891,6,True,Valid
6,2,0.825,6,True,Valid
6,3,0.781,6,True,Valid
6,5,0.772,6,True,Valid
6,6,0.653,6,True,Valid
6,8,0.579,6,True,Valid
6,10,0.507,2,False,Unstable_Track
6,11,0.362,1,False,Unstable_Track
7,1,0.884,7,True,Valid
7,2,0.825,7,True,Valid
7,3,0.804,7,True,Valid
7,5,0.762,7,True,Valid
7,6,0.624,7,True,Valid
7,8,0.518,7,True,Valid
7,10,0.553,3,False,Unstable_Track
7,11,0.328,2,False,Low_Conf
8,1,0.886,8,True,Valid
8,2,0.851,8,True,Valid
8,3,0.845,8,True,Valid
8,5,0.741,8,True,Valid
8,6,0.625,8,True,Valid
8,8,0.475,8,True,Valid
8,10,0.544,4,False,Unstable_Track
8,11,0.283,3,False,Low_Conf
9,1,0.879,9,True,Valid
9,2,0.848,9,True,Valid
9,3,0.853,9,True,Valid
9,5,0.745,9,True,Valid
9,6,0.636,9,True,Valid
9,8,0.442,9,True,Valid
9,10,0.527,5,True,Valid
10,1,0.898,10,True,Valid
10,2,0.858,10,True,Valid
10,3,0.851,10,True,Valid
10,5,0.743,10,True,Valid
10,6,0.587,10,True,Valid
10,8,0.523,10,True,Valid
10,11,0.549,4,False,Unstable_Track
11,1,0.889,11,True,Valid
11,2,0.871,11,True,Valid
11,3,0.826,11,True,Valid
11,5,0.748,11,True,Valid
11,6,0.577,11,True,Valid
11,8,0.436,11,True,Valid
11,11,0.566,5,True,Valid
12,1,0.882,12,True,Valid
12,2,0.872,12,True,Valid
12,3,0.853,12,True,Valid
12,5,0.793,12,True,Valid
12,6,0.565,12,True,Valid
12,8,0.338,12,False,Low_Conf
12,11,0.608,6,True,Valid
13,1,0.852,13,True,Valid
13,2,0.884,13,True,Valid
13,3,0.872,13,True,Valid
13,5,0.801,13,True,Valid
13,6,0.537,13,True,Valid
13,8,0.376,13,True,Valid
13,11,0.635,7,True,Valid
13,12,0.328,1,False,Low_Conf
14,1,0.902,14,True,Valid
14,2,0.883,14,True,Valid
14,3,0.877,14,True,Valid
14,5,0.816,14,True,Valid
14,6,0.486,14,True,Valid
14,8,0.276,14,False,Low_Conf
14,11,0.649,8,True,Valid
14,12,0.451,2,False,Unstable_Track
15,1,0.9,15,True,Valid
15,2,0.879,15,True,Valid
15,3,0.881,15,True,Valid
15,5,0.806,15,True,Valid
15,6,0.487,15,True,Valid
15,8,0.264,15,False,Low_Conf
15,11,0.618,9,True,Valid
15,12,0.463,3,False,Unstable_Track
16,1,0.888,16,True,Valid
16,2,0.868,16,True,Valid
16,3,0.89,16,True,Valid
16,5,0.841,16,True,Valid
16,6,0.569,16,True,Valid
16,11,0.605,10,True,Valid
16,12,0.322,4,False,Low_Conf
17,1,0.895,17,True,Valid
17,2,0.862,17,True,Valid
17,3,0.89,17,True,Valid
17,5,0.83,17,True,Valid
17,6,0.489,17,True,Valid
17,11,0.597,11,True,Valid
18,1,0.91,18,True,Valid
18,2,0.852,18,True,Valid
18,3,0.891,18,True,Valid
18,5,0.83,18,True,Valid
18,6,0.434,18,True,Valid
18,11,0.613,12,True,Valid
18,12,0.316,5,False,Low_Conf
19,1,0.91,19,True,Valid
19,2,0.852,19,True,Valid
19,3,0.887,19,True,Valid
19,5,0.831,19,True,Valid
19,6,0.494,19,True,Valid
19,11,0.564,13,True,Valid
19,12,0.285,6,False,Low_Conf
20,1,0.922,20,True,Valid
20,2,0.848,20,True,Valid
20,3,0.889,20,True,Valid
20,5,0.825,20,True,Valid
20,6,0.421,20,True,Valid
20,11,0.579,14,True,Valid
20,12,0.424,7,True,Valid
20,14,0.446,1,False,Unstable_Track
21,1,0.928,21,True,Valid
21,2,0.847,21,True,Valid
21,3,0.884,21,True,Valid
21,5,0.83,21,True,Valid
21,6,0.548,21,True,Valid
21,11,0.58,15,True,Valid
21,12,0.518,8,True,Valid
22,1,0.921,22,True,Valid
22,2,0.84,22,True,Valid
22,3,0.87,22,True,Valid
22,5,0.836,22,True,Valid
22,6,0.496,22,True,Valid
22,11,0.606,16,True,Valid
22,12,0.409,9,True,Valid
22,8,0.383,16,True,Valid
23,1,0.908,23,True,Valid
23,2,0.841,23,True,Valid
23,3,0.871,23,True,Valid
23,5,0.85,23,True,Valid
23,6,0.483,23,True,Valid
23,11,0.602,17,True,Valid
23,12,0.446,10,True,Valid
23,8,0.292,17,False,Low_Conf
24,1,0.918,24,True,Valid
24,2,0.834,24,True,Valid
24,3,0.874,24,True,Valid
24,5,0.855,24,True,Valid
24,6,0.483,24,True,Valid
24,11,0.617,18,True,Valid
24,12,0.562,11,True,Valid
24,19,0.55,1,False,Unstable_Track
25,1,0.911,25,True,Valid
25,2,0.831,25,True,Valid
25,3,0.872,25,True,Valid
25,5,0.845,25,True,Valid
25,6,0.487,25,True,Valid
25,11,0.613,19,True,Valid
25,12,0.557,12,True,Valid
25,19,0.467,2,False,Unstable_Track
25,8,0.342,18,False,Low_Conf
26,1,0.925,26,True,Valid
26,2,0.828,26,True,Valid
26,3,0.871,26,True,Valid
26,5,0.84,26,True,Valid
26,6,0.523,26,True,Valid
26,11,0.558,20,True,Valid
26,12,0.546,13,True,Valid
26,22,0.397,1,False,Unstable_Track
26,8,0.363,19,True,Valid
27,1,0.93,27,True,Valid
27,2,0.816,27,True,Valid
27,3,0.871,27,True,Valid
27,5,0.838,27,True,Valid
27,6,0.496,27,True,Valid
27,11,0.623,21,True,Valid
27,12,0.586,14,True,Valid
27,22,0.361,2,False,Unstable_Track
28,1,0.927,28,True,Valid
28,2,0.814,28,True,Valid
28,3,0.859,28,True,Valid
28,5,0.832,28,True,Valid
28,6,0.511,28,True,Valid
28,11,0.576,22,True,Valid
28,12,0.478,15,True,Valid
28,22,0.256,3,False,Low_Conf
28,24,0.371,1,False,Unstable_Track
29,1,0.923,29,True,Valid
29,2,0.827,29,True,Valid
29,3,0.844,29,True,Valid
29,5,0.835,29,True,Valid
29,6,0.395,29,True,Valid
29,11,0.587,23,True,Valid
29,12,0.441,16,True,Valid
29,22,0.331,4,False,Low_Conf
29,24,0.413,2,False,Unstable_Track
30,1,0.922,30,True,Valid
30,2,0.825,30,True,Valid
30,3,0.846,30,True,Valid
30,5,0.856,30,True,Valid
30,6,0.398,30,True,Valid
30,11,0.555,24,True,Valid
30,12,0.54,17,True,Valid
30,22,0.433,5,True,Valid
31,1,0.907,31,True,Valid
31,2,0.812,31,True,Valid
31,3,0.851,31,True,Valid
31,5,0.861,31,True,Valid
31,6,0.529,31,True,Valid
31,11,0.568,25,True,Valid
31,12,0.505,18,True,Valid
31,22,0.435,6,True,Valid
31,8,0.275,20,False,Low_Conf
32,1,0.872,32,True,Valid
32,2,0.828,32,True,Valid
32,3,0.861,32,True,Valid
32,5,0.867,32,True,Valid
32,6,0.508,32,True,Valid
32,11,0.674,26,True,Valid
32,12,0.482,19,True,Valid
32,22,0.38,7,True,Valid
32,8,0.331,21,False,Low_Conf
33,1,0.847,33,True,Valid
33,2,0.837,33,True,Valid
33,3,0.863,33,True,Valid
33,5,0.855,33,True,Valid
33,6,0.655,33,True,Valid
33,11,0.7,27,True,Valid
33,12,0.388,20,True,Valid
33,22,0.275,8,False,Low_Conf
34,1,0.851,34,True,Valid
34,2,0.847,34,True,Valid
34,3,0.86,34,True,Valid
34,5,0.845,34,True,Valid
34,6,0.579,34,True,Valid
34,11,0.713,28,True,Valid
34,12,0.319,21,False,Low_Conf
35,1,0.844,35,True,Valid
35,2,0.869,35,True,Valid
35,3,0.853,35,True,Valid
35,5,0.845,35,True,Valid
35,6,0.554,35,True,Valid
35,11,0.688,29,True,Valid
35,12,0.25,22,False,Low_Conf
36,1,0.865,36,True,Valid
36,2,0.872,36,True,Valid
36,3,0.859,36,True,Valid
36,5,0.845,36,True,Valid
36,6,0.55,36,True,Valid
36,11,0.685,30,True,Valid
36,12,0.3,23,False,Low_Conf
37,1,0.89,37,True,Valid
37,2,0.881,37,True,Valid
37,3,0.855,37,True,Valid
37,5,0.862,37,True,Valid
37,6,0.356,37,True,Valid
37,11,0.673,31,True,Valid
37,12,0.359,24,True,Valid
38,1,0.886,38,True,Valid
38,2,0.863,38,True,Valid
38,3,0.865,38,True,Valid
38,5,0.869,38,True,Valid
38,6,0.559,38,True,Valid
38,11,0.699,32,True,Valid
38,12,0.446,25,True,Valid
38,31,0.517,1,False,Unstable_Track
38,32,0.345,1,False,Low_Conf
39,1,0.867,39,True,Valid
39,2,0.861,39,True,Valid
39,3,0.858,39,True,Valid
39,5,0.858,39,True,Valid
39,6,0.489,39,True,Valid
39,11,0.67,33,True,Valid
39,12,0.365,26,True,Valid
39,31,0.62,2,False,Unstable_Track
39,32,0.399,2,False,Unstable_Track
39,22,0.292,9,False,Low_Conf
40,1,0.878,40,True,Valid
40,2,0.846,40,True,Valid
40,3,0.854,40,True,Valid
40,5,0.863,40,True,Valid
40,11,0.652,34,True,Valid
40,12,0.361,27,True,Valid
40,31,0.644,3,False,Unstable_Track
40,22,0.308,10,False,Low_Conf
41,1,0.882,41,True,Valid
41,2,0.822,41,True,Valid
41,3,0.842,41,True,Valid
41,5,0.854,41,True,Valid
41,11,0.672,35,True,Valid
41,12,0.274,28,False,Low_Conf
41,31,0.676,4,False,Unstable_Track
41,22,0.393,11,True,Valid
41,6,0.284,40,False,Low_Conf
42,1,0.895,42,True,Valid
42,2,0.812,42,True,Valid
42,3,0.846,42,True,Valid
42,5,0.856,42,True,Valid
42,11,0.693,36,True,Valid
42,31,0.694,5,True,Valid
42,22,0.346,12,False,Low_Conf
42,6,0.335,41,False,Low_Conf
43,1,0.908,43,True,Valid
43,2,0.809,43,True,Valid
43,3,0.839,43,True,Valid
43,5,0.852,43,True,Valid
43,11,0.662,37,True,Valid
43,31,0.674,6,True,Valid
43,22,0.388,13,True,Valid
43,6,0.342,42,False,Low_Conf
44,1,0.904,44,True,Valid
44,2,0.84,44,True,Valid
44,3,0.831,44,True,Valid
44,5,0.85,44,True,Valid
44,11,0.691,38,True,Valid
44,31,0.633,7,True,Valid
44,22,0.409,14,True,Valid
44,6,0.266,43,False,Low_Conf
44,12,0.276,29,False,Low_Conf
45,1,0.908,45,True,Valid
45,2,0.838,45,True,Valid
45,3,0.826,45,True,Valid
45,5,0.85,45,True,Valid
45,11,0.714,39,True,Valid
45,31,0.645,8,True,Valid
45,22,0.504,15,True,Valid
45,12,0.396,30,True,Valid
46,1,0.905,46,True,Valid
46,2,0.83,46,True,Valid
46,3,0.816,46,True,Valid
46,5,0.826,46,True,Valid
46,11,0.705,40,True,Valid
46,31,0.627,9,True,Valid
46,22,0.51,16,True,Valid
46,12,0.313,31,False,Low_Conf
46,6,0.342,44,False,Low_Conf
47,1,0.88,47,True,Valid
47,2,0.813,47,True,Valid
47,3,0.814,47,True,Valid
47,5,0.82,47,True,Valid
47,11,0.7,41,True,Valid
47,31,0.695,10,True,Valid
47,22,0.555,17,True,Valid
47,12,0.254,32,False,Low_Conf
47,35,0.407,1,False,Unstable_Track
47,6,0.357,45,True,Valid
47,24,0.414,3,False,Unstable_Track
48,1,0.873,48,True,Valid
48,2,0.798,48,True,Valid
48,3,0.831,48,True,Valid
48,5,0.834,48,True,Valid
48,11,0.659,42,True,Valid
48,31,0.718,11,True,Valid
48,22,0.675,18,True,Valid
48,12,0.324,33,False,Low_Conf
48,35,0.452,2,False,Unstable_Track
48,6,0.387,46,True,Valid
48,24,0.38,4,False,Unstable_Track
49,1,0.887,49,True,Valid
49,2,0.792,49,True,Valid
49,3,0.848,49,True,Valid
49,5,0.839,49,True,Valid
49,11,0.651,43,True,Valid
49,31,0.76,12,True,Valid
49,22,0.666,19,True,Valid
49,12,0.295,34,False,Low_Conf
49,35,0.535,3,False,Unstable_Track
49,6,0.294,47,False,Low_Conf
49,24,0.356,5,True,Valid
50,1,0.88,50,True,Valid
50,2,0.775,50,True,Valid
50,3,0.827,50,True,Valid
50,5,0.846,50,True,Valid
50,11,0.647,44,True,Valid
50,31,0.764,13,True,Valid
50,22,0.588,20,True,Valid
50,35,0.476,4,False,Unstable_Track
51,1,0.874,51,True,Valid
51,2,0.776,51,True,Valid
51,3,0.813,51,True,Valid
51,5,0.855,51,True,Valid
51,11,0.631,45,True,Valid
51,31,0.779,14,True,Valid
51,22,0.648,21,True,Valid
51,35,0.491,5,True,Valid
51,12,0.266,35,False,Low_Conf
51,6,0.428,48,True,Valid
52,1,0.878,52,True,Valid
52,2,0.794,52,True,Valid
52,3,0.823,52,True,Valid
52,5,0.87,52,True,Valid
52,11,0.611,46,True,Valid
52,31,0.722,15,True,Valid
52,22,0.647,22,True,Valid
52,35,0.482,6,True,Valid
52,40,0.493,1,False,Unstable_Track
52,12,0.421,36,True,Valid
52,6,0.489,49,True,Valid
53,1,0.883,53,True,Valid
53,2,0.772,53,True,Valid
53,3,0.799,53,True,Valid
53,5,0.868,53,True,Valid
53,11,0.619,47,True,Valid
53,31,0.73,16,True,Valid
53,22,0.584,23,True,Valid
53,35,0.491,7,True,Valid
53,40,0.362,2,False,Unstable_Track
53,12,0.454,37,True,Valid
53,6,0.449,50,True,Valid
54,1,0.883,54,True,Valid
54,2,0.781,54,True,Valid
54,3,0.782,54,True,Valid
54,5,0.869,54,True,Valid
54,11,0.578,48,True,Valid
54,31,0.728,17,True,Valid
54,22,0.508,24,True,Valid
54,35,0.502,8,True,Valid
54,40,0.436,3,False,Unstable_Track
54,12,0.387,38,True,Valid
54,6,0.474,51,True,Valid
55,1,0.884,55,True,Valid
55,2,0.798,55,True,Valid
55,3,0.8,55,True,Valid
55,5,0.865,55,True,Valid
55,11,0.568,49,True,Valid
55,31,0.701,18,True,Valid
55,22,0.595,25,True,Valid
55,35,0.553,9,True,Valid
55,40,0.545,4,False,Unstable_Track
55,12,0.507,39,True,Valid
55,6,0.507,52,True,Valid
56,1,0.875,56,True,Valid
56,2,0.815,56,True,Valid
56,3,0.807,56,True,Valid
56,5,0.854,56,True,Valid
56,11,0.567,50,True,Valid
56,31,0.715,19,True,Valid
56,22,0.602,26,True,Valid
56,35,0.557,10,True,Valid
56,40,0.444,5,True,Valid
56,12,0.555,40,True,Valid
56,6,0.5,53,True,Valid
57,1,0.877,57,True,Valid
57,2,0.835,57,True,Valid
57,3,0.809,57,True,Valid
57,5,0.845,57,True,Valid
57,11,0.501,51,True,Valid
57,31,0.724,20,True,Valid
57,22,0.588,27,True,Valid
57,35,0.621,11,True,Valid
57,40,0.431,6,True,Valid
57,12,0.543,41,True,Valid
57,6,0.464,54,True,Valid
58,1,0.878,58,True,Valid
58,2,0.846,58,True,Valid
58,3,0.827,58,True,Valid
58,5,0.836,58,True,Valid
58,11,0.545,52,True,Valid
58,31,0.719,21,True,Valid
58,22,0.549,28,True,Valid
58,35,0.665,12,True,Valid
58,40,0.448,7,True,Valid
58,12,0.474,42,True,Valid
58,6,0.5,55,True,Valid
59,1,0.878,59,True,Valid
59,2,0.863,59,True,Valid
59,3,0.833,59,True,Valid
59,5,0.835,59,True,Valid
59,11,0.528,53,True,Valid
59,31,0.706,22,True,Valid
59,22,0.576,29,True,Valid
59,35,0.694,13,True,Valid
59,40,0.444,8,True,Valid
59,12,0.503,43,True,Valid
59,6,0.456,56,True,Valid
60,1,0.88,60,True,Valid
60,2,0.853,60,True,Valid
60,3,0.85,60,True,Valid
60,5,0.83,60,True,Valid
60,11,0.503,54,True,Valid
60,31,0.719,23,True,Valid
60,22,0.354,30,True,Valid
60,35,0.736,14,True,Valid
60,40,0.413,9,True,Valid
60,12,0.473,44,True,Valid
60,6,0.46,57,True,Valid
61,1,0.886,61,True,Valid
61,2,0.834,61,True,Valid
61,3,0.846,61,True,Valid
61,5,0.822,61,True,Valid
61,11,0.495,55,True,Valid
61,31,0.732,24,True,Valid
61,22,0.28,31,False,Low_Conf
61,35,0.78,15,True,Valid
61,40,0.565,10,True,Valid
61,12,0.46,45,True,Valid
61,6,0.518,58,True,Valid
62,1,0.884,62,True,Valid
62,2,0.86,62,True,Valid
62,3,0.842,62,True,Valid
62,5,0.845,62,True,Valid
62,11,0.504,56,True,Valid
62,31,0.734,25,True,Valid
62,35,0.82,16,True,Valid
62,40,0.599,11,True,Valid
62,12,0.474,46,True,Valid
62,6,0.577,59,True,Valid
63,1,0.877,63,True,Valid
63,2,0.854,63,True,Valid
63,3,0.835,63,True,Valid
63,5,0.848,63,True,Valid
63,11,0.464,57,True,Valid
63,31,0.719,26,True,Valid
63,35,0.822,17,True,Valid
63,40,0.464,12,True,Valid
63,12,0.496,47,True,Valid
63,6,0.516,60,True,Valid
63,8,0.361,22,True,Valid
64,1,0.868,64,True,Valid
64,2,0.842,64,True,Valid
64,3,0.817,64,True,Valid
64,5,0.852,64,True,Valid
64,11,0.356,58,True,Valid
64,31,0.72,27,True,Valid
64,35,0.836,18,True,Valid
64,40,0.338,13,False,Low_Conf
64,12,0.497,48,True,Valid
64,6,0.584,61,True,Valid
64,8,0.46,23,True,Valid
65,1,0.871,65,True,Valid
65,2,0.849,65,True,Valid
65,3,0.828,65,True,Valid
65,5,0.853,65,True,Valid
65,31,0.728,28,True,Valid
65,35,0.835,19,True,Valid
65,12,0.571,49,True,Valid
65,6,0.509,62,True,Valid
65,8,0.565,24,True,Valid
66,1,0.923,66,True,Valid
66,2,0.869,66,True,Valid
66,3,0.832,66,True,Valid
66,5,0.845,66,True,Valid
66,31,0.727,29,True,Valid
66,35,0.865,20,True,Valid
66,12,0.567,50,True,Valid
66,6,0.496,63,True,Valid
66,8,0.582,25,True,Valid
67,1,0.938,67,True,Valid
67,2,0.858,67,True,Valid
67,3,0.836,67,True,Valid
67,5,0.844,67,True,Valid
67,31,0.725,30,True,Valid
67,35,0.873,21,True,Valid
67,12,0.473,51,True,Valid
67,6,0.534,64,True,Valid
67,8,0.435,26,True,Valid
68,1,0.929,68,True,Valid
68,2,0.857,68,True,Valid
68,3,0.829,68,True,Valid
68,5,0.844,68,True,Valid
68,31,0.699,31,True,Valid
68,35,0.872,22,True,Valid
68,12,0.488,52,True,Valid
68,6,0.543,65,True,Valid
68,8,0.499,27,True,Valid
69,1,0.936,69,True,Valid
69,2,0.841,69,True,Valid
69,3,0.824,69,True,Valid
69,5,0.851,69,True,Valid
69,31,0.713,32,True,Valid
69,35,0.89,23,True,Valid
69,12,0.343,53,False,Low_Conf
69,6,0.516,66,True,Valid
69,8,0.614,28,True,Valid
70,1,0.917,70,True,Valid
70,2,0.835,70,True,Valid
70,3,0.8,70,True,Valid
70,5,0.863,70,True,Valid
70,31,0.708,33,True,Valid
70,35,0.889,24,True,Valid
70,12,0.417,54,True,Valid
70,6,0.582,67,True,Valid
70,8,0.624,29,True,Valid
70,45,0.432,1,False,Unstable_Track
71,1,0.905,71,True,Valid
71,2,0.847,71,True,Valid
71,3,0.84,71,True,Valid
71,5,0.842,71,True,Valid
71,31,0.714,34,True,Valid
71,35,0.879,25,True,Valid
71,12,0.33,55,False,Low_Conf
71,6,0.54,68,True,Valid
71,8,0.59,30,True,Valid
71,45,0.478,2,False,Unstable_Track
72,1,0.895,72,True,Valid
72,2,0.845,72,True,Valid
72,3,0.834,72,True,Valid
72,5,0.839,72,True,Valid
72,31,0.715,35,True,Valid
72,35,0.874,26,True,Valid
72,6,0.44,69,True,Valid
72,8,0.606,31,True,Valid
72,45,0.49,3,False,Unstable_Track
73,1,0.9,73,True,Valid
73,2,0.835,73,True,Valid
73,3,0.82,73,True,Valid
73,5,0.823,73,True,Valid
73,31,0.744,36,True,Valid
73,35,0.894,27,True,Valid
73,6,0.457,70,True,Valid
73,8,0.615,32,True,Valid
73,45,0.453,4,False,Unstable_Track
74,1,0.896,74,True,Valid
74,2,0.847,74,True,Valid
74,3,0.822,74,True,Valid
74,5,0.815,74,True,Valid
74,31,0.72,37,True,Valid
74,35,0.892,28,True,Valid
74,6,0.349,71,False,Low_Conf
74,8,0.56,33,True,Valid
74,45,0.438,5,True,Valid
75,1,0.891,75,True,Valid
75,2,0.845,75,True,Valid
75,3,0.847,75,True,Valid
75,5,0.799,75,True,Valid
75,31,0.704,38,True,Valid
75,35,0.88,29,True,Valid
75,6,0.543,72,True,Valid
75,8,0.483,34,True,Valid
75,45,0.463,6,True,Valid
76,1,0.899,76,True,Valid
76,2,0.854,76,True,Valid
76,3,0.847,76,True,Valid
76,5,0.82,76,True,Valid
76,31,0.697,39,True,Valid
76,35,0.886,30,True,Valid
76,6,0.472,73,True,Valid
76,8,0.54,35,True,Valid
76,45,0.508,7,True,Valid
77,1,0.899,77,True,Valid
77,2,0.859,77,True,Valid
77,3,0.841,77,True,Valid
77,5,0.837,77,True,Valid
77,31,0.696,40,True,Valid
77,35,0.887,31,True,Valid
77,6,0.362,74,True,Valid
77,8,0.549,36,True,Valid
77,45,0.498,8,True,Valid
78,1,0.904,78,True,Valid
78,2,0.849,78,True,Valid
78,3,0.842,78,True,Valid
78,5,0.839,78,True,Valid
78,31,0.689,41,True,Valid
78,35,0.881,32,True,Valid
78,8,0.504,37,True,Valid
78,45,0.462,9,True,Valid
79,1,0.909,79,True,Valid
79,2,0.852,79,True,Valid
79,3,0.834,79,True,Valid
79,5,0.823,79,True,Valid
79,31,0.682,42,True,Valid
79,35,0.885,33,True,Valid
79,8,0.504,38,True,Valid
79,45,0.445,10,True,Valid
80,1,0.906,80,True,Valid
80,2,0.862,80,True,Valid
80,3,0.851,80,True,Valid
80,5,0.841,80,True,Valid
80,31,0.682,43,True,Valid
80,35,0.89,34,True,Valid
80,8,0.453,39,True,Valid
80,45,0.453,11,True,Valid
81,1,0.907,81,True,Valid
81,2,0.848,81,True,Valid
81,3,0.835,81,True,Valid
81,5,0.812,81,True,Valid
81,31,0.686,44,True,Valid
81,35,0.879,35,True,Valid
81,8,0.499,40,True,Valid
81,45,0.439,12,True,Valid
81,6,0.282,75,False,Low_Conf
82,1,0.907,82,True,Valid
82,2,0.846,82,True,Valid
82,3,0.843,82,True,Valid
82,5,0.813,82,True,Valid
82,31,0.714,45,True,Valid
82,35,0.891,36,True,Valid
82,8,0.534,41,True,Valid
82,45,0.432,13,True,Valid
82,6,0.264,76,False,Low_Conf
83,1,0.904,83,True,Valid
83,2,0.842,83,True,Valid
83,3,0.839,83,True,Valid
83,5,0.803,83,True,Valid
83,31,0.708,46,True,Valid
83,35,0.894,37,True,Valid
83,8,0.606,42,True,Valid
83,45,0.369,14,True,Valid
84,1,0.896,84,True,Valid
84,2,0.833,84,True,Valid
84,3,0.837,84,True,Valid
84,5,0.815,84,True,Valid
84,31,0.732,47,True,Valid
84,35,0.886,38,True,Valid
84,8,0.393,43,True,Valid
84,45,0.307,15,False,Low_Conf
85,1,0.895,85,True,Valid
85,2,0.833,85,True,Valid
85,3,0.839,85,True,Valid
85,5,0.806,85,True,Valid
85,31,0.708,48,True,Valid
85,35,0.893,39,True,Valid
85,8,0.563,44,True,Valid
85,45,0.299,16,False,Low_Conf
85,6,0.323,77,False,Low_Conf
86,1,0.908,86,True,Valid
86,2,0.831,86,True,Valid
86,3,0.841,86,True,Valid
86,5,0.804,86,True,Valid
86,31,0.712,49,True,Valid
86,35,0.898,40,True,Valid
86,8,0.599,45,True,Valid
86,6,0.32,78,False,Low_Conf
87,1,0.913,87,True,Valid
87,2,0.825,87,True,Valid
87,3,0.818,87,True,Valid
87,5,0.829,87,True,Valid
87,31,0.657,50,True,Valid
87,35,0.893,41,True,Valid
87,8,0.527,46,True,Valid
88,1,0.914,88,True,Valid
88,2,0.841,88,True,Valid
88,3,0.803,88,True,Valid
88,5,0.841,88,True,Valid
88,31,0.652,51,True,Valid
88,35,0.892,42,True,Valid
88,8,0.502,47,True,Valid
88,40,0.298,14,False,Low_Conf
89,1,0.918,89,True,Valid
89,2,0.841,89,True,Valid
89,3,0.783,89,True,Valid
89,5,0.836,89,True,Valid
89,31,0.57,52,True,Valid
89,35,0.899,43,True,Valid
89,8,0.476,48,True,Valid
89,47,0.397,1,False,Invalid_Aspect
90,1,0.906,90,True,Valid
90,2,0.838,90,True,Valid
90,3,0.769,90,True,Valid
90,5,0.846,90,True,Valid
90,31,0.545,53,True,Valid
90,35,0.909,44,True,Valid
90,8,0.465,49,True,Valid
90,47,0.362,2,False,Invalid_Aspect
91,1,0.924,91,True,Valid
91,2,0.845,91,True,Valid
91,3,0.821,91,True,Valid
91,5,0.861,91,True,Valid
91,31,0.557,54,True,Valid
91,35,0.909,45,True,Valid
91,8,0.333,50,False,Low_Conf
91,47,0.397,3,False,Invalid_Aspect
91,40,0.392,15,True,Valid
92,1,0.924,92,True,Valid
92,2,0.842,92,True,Valid
92,3,0.818,92,True,Valid
92,5,0.847,92,True,Valid
92,31,0.603,55,True,Valid
92,35,0.908,46,True,Valid
92,8,0.448,51,True,Valid
92,47,0.448,4,False,Invalid_Aspect
92,40,0.475,16,True,Valid
93,1,0.915,93,True,Valid
93,2,0.843,93,True,Valid
93,3,0.828,93,True,Valid
93,5,0.828,93,True,Valid
93,31,0.664,56,True,Valid
93,35,0.904,47,True,Valid
93,8,0.251,52,False,Low_Conf
93,47,0.459,5,False,Invalid_Aspect
93,40,0.48,17,True,Valid
94,1,0.916,94,True,Valid
94,2,0.841,94,True,Valid
94,3,0.846,94,True,Valid
94,5,0.827,94,True,Valid
94,31,0.679,57,True,Valid
94,35,0.909,48,True,Valid
94,47,0.526,6,False,Invalid_Aspect
94,40,0.379,18,True,Valid
95,1,0.923,95,True,Valid
95,2,0.84,95,True,Valid
95,3,0.854,95,True,Valid
95,5,0.833,95,True,Valid
95,31,0.776,58,True,Valid
95,35,0.908,49,True,Valid
95,47,0.664,7,False,Invalid_Aspect
95,40,0.453,19,True,Valid
96,1,0.923,96,True,Valid
96,2,0.859,96,True,Valid
96,3,0.856,96,True,Valid
96,5,0.834,96,True,Valid
96,31,0.784,59,True,Valid
96,35,0.912,50,True,Valid
96,47,0.723,8,False,Invalid_Aspect
96,40,0.462,20,True,Valid
96,53,0.399,1,False,Invalid_Aspect
97,1,0.917,97,True,Valid
97,2,0.87,97,True,Valid
97,3,0.839,97,True,Valid
97,5,0.817,97,True,Valid
97,31,0.793,60,True,Valid
97,35,0.899,51,True,Valid
97,47,0.746,9,False,Invalid_Aspect
97,40,0.549,21,True,Valid
98,1,0.918,98,True,Valid
98,2,0.874,98,True,Valid
98,3,0.852,98,True,Valid
