ppe_id,ppe_class,person_id,score
2,helmet,3,0.6437000036239624
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,8,0.0
2,helmet,45,0.8220999836921692
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5059999823570251
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
3,no_helmet,45,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.8015000224113464
0,helmet,6,0.0
0,helmet,8,0.0
0,helmet,45,0.0
1,helmet,1,0.0
1,helmet,2,0.8026000261306763
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,6,0.0
1,helmet,8,0.0
1,helmet,45,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5170000195503235
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,6,0.0
2,no_helmet,8,0.0
2,no_helmet,45,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7940999865531921
0,helmet,6,0.0
0,helmet,8,0.0
0,helmet,45,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.5209000110626221
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,6,0.0
1,no_helmet,8,0.0
1,no_helmet,45,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7854999899864197
0,helmet,6,0.0
0,helmet,8,0.0
0,helmet,45,0.0
1,helmet,1,0.0
1,helmet,2,0.7997000217437744
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,6,0.0
1,helmet,8,0.0
1,helmet,45,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5248000025749207
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,6,0.0
2,no_helmet,8,0.0
2,no_helmet,45,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7832000255584717
0,helmet,8,0.0
0,helmet,45,0.0
1,helmet,1,0.0
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.7764999866485596
1,helmet,35,0.0
1,helmet,8,0.0
1,helmet,45,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5252000093460083
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,8,0.0
2,no_helmet,45,0.0
3,no_helmet,1,0.5400000214576721
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
3,no_helmet,45,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.78329998254776
0,helmet,8,0.0
0,helmet,45,0.0
1,helmet,1,0.0
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.7888000011444092
1,helmet,35,0.0
1,helmet,8,0.0
1,helmet,45,0.0
2,helmet,1,0.0
2,helmet,2,0.8015000224113464
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,8,0.0
2,helmet,45,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.527999997138977
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
3,no_helmet,45,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7875999808311462
0,helmet,8,0.0
0,helmet,45,0.0
1,helmet,1,0.0
1,helmet,2,0.7914999723434448
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,8,0.0
1,helmet,45,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.7786999940872192
2,helmet,35,0.0
2,helmet,8,0.0
2,helmet,45,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5281999707221985
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
3,no_helmet,45,0.0
4,no_helmet,1,0.532800018787384
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
4,no_helmet,45,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.0
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,8,0.0
5,no_helmet,45,0.5727999806404114
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7975999712944031
0,helmet,8,0.0
0,helmet,45,0.0
1,helmet,1,0.0
1,helmet,2,0.7935000061988831
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,8,0.0
1,helmet,45,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.7498000264167786
2,helmet,35,0.0
2,helmet,8,0.0
2,helmet,45,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5273000001907349
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
3,no_helmet,45,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7972000241279602
0,helmet,8,0.0
0,helmet,45,0.0
1,helmet,1,0.0
1,helmet,2,0.7928000092506409
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,8,0.0
1,helmet,45,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5370000004768372
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,8,0.0
2,no_helmet,45,0.0
3,no_helmet,1,0.5382000207901001
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
3,no_helmet,45,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5758000016212463
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
4,no_helmet,45,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.8009999990463257
0,helmet,8,0.0
0,helmet,45,0.0
1,helmet,1,0.0
1,helmet,2,0.8003000020980835
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,8,0.0
1,helmet,45,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5406000018119812
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,8,0.0
2,no_helmet,45,0.0
3,no_helmet,1,0.5461999773979187
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
3,no_helmet,45,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5673999786376953
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
4,no_helmet,45,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7961000204086304
0,helmet,8,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.5292999744415283
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,8,0.0
2,helmet,1,0.8041999936103821
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,8,0.0
3,helmet,1,0.0
3,helmet,2,0.8040000200271606
3,helmet,3,0.0
3,helmet,5,0.0
3,helmet,31,0.0
3,helmet,35,0.0
3,helmet,8,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5698000192642212
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7975000143051147
0,helmet,8,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.5250999927520752
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,8,0.0
2,no_helmet,1,0.5439000129699707
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,8,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.5698999762535095
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5776000022888184
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7925000190734863
0,helmet,8,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.5260000228881836
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,8,0.0
2,no_helmet,1,0.5450999736785889
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,8,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.5238000154495239
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5740000009536743
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7871999740600586
0,helmet,8,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.5289000272750854
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,8,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.5350000262260437
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,8,0.0
3,no_helmet,1,0.554099977016449
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5260999798774719
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.5691999793052673
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,8,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7820000052452087
0,helmet,8,0.0
1,helmet,1,0.8075000047683716
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,8,0.0
2,helmet,1,0.0
2,helmet,2,0.7720000147819519
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,8,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5360000133514404
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5235000252723694
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7803000211715698
0,helmet,8,0.0
1,helmet,1,0.0
1,helmet,2,0.7739999890327454
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,8,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5403000116348267
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,8,0.0
3,helmet,1,0.7875999808311462
3,helmet,2,0.0
3,helmet,3,0.0
3,helmet,5,0.0
3,helmet,31,0.0
3,helmet,35,0.0
3,helmet,8,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5769000053405762
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.5587999820709229
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,8,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7734000086784363
0,helmet,8,0.0
1,helmet,1,0.0
1,helmet,2,0.7688000202178955
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,8,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.538100004196167
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,8,0.0
3,no_helmet,1,0.5260999798774719
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5770000219345093
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.5534999966621399
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,8,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7705000042915344
0,helmet,40,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.535099983215332
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,40,0.0
2,helmet,1,0.0
2,helmet,2,0.76910001039505
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.0
2,helmet,40,0.0
3,no_helmet,1,0.5264999866485596
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5504999756813049
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,40,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.5684999823570251
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.7699000239372253
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.0
0,helmet,8,0.0
0,helmet,40,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.5335000157356262
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,8,0.0
1,no_helmet,40,0.0
2,helmet,1,0.0
2,helmet,2,0.0
2,helmet,3,0.0
2,helmet,5,0.0
2,helmet,31,0.0
2,helmet,35,0.7781999707221985
2,helmet,8,0.0
2,helmet,40,0.0
3,no_helmet,1,0.5210999846458435
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,8,0.0
3,no_helmet,40,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.555400013923645
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,8,0.0
4,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.7754999995231628
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.7868000268936157
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5281999707221985
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.5250999927520752
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.774399995803833
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.0
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.0
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.7847999930381775
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5292999744415283
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.5307000279426575
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7950000166893005
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7811999917030334
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5335999727249146
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.5383999943733215
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7924000024795532
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7854999899864197
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5371999740600586
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.5407000184059143
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7986000180244446
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7882000207901001
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,40,0.0
2,no_helmet,1,0.5414999723434448
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5361999869346619
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5291000008583069
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7998999953269958
0,helmet,40,0.0
0,helmet,8,0.0
1,helmet,1,0.0
1,helmet,2,0.7860000133514404
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,40,0.0
1,helmet,8,0.0
2,no_helmet,1,0.5400999784469604
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,40,0.0
2,no_helmet,8,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5321000218391418
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
3,no_helmet,8,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.5325999855995178
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,40,0.0
4,no_helmet,8,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.791700005531311
0,helmet,40,0.0
0,helmet,8,0.0
1,helmet,1,0.0
1,helmet,2,0.7831000089645386
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,40,0.0
1,helmet,8,0.0
2,no_helmet,1,0.5547000169754028
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,40,0.0
2,no_helmet,8,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.5306000113487244
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
3,no_helmet,8,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.541700005531311
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,40,0.0
4,no_helmet,8,0.0
5,no_helmet,1,0.0
5,no_helmet,2,0.0
5,no_helmet,3,0.0
5,no_helmet,5,0.0
5,no_helmet,31,0.0
5,no_helmet,35,0.0
5,no_helmet,40,0.0
5,no_helmet,8,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7921000123023987
0,helmet,40,0.0
1,no_helmet,1,0.5647000074386597
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.0
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5572999715805054
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.0
3,no_helmet,2,0.0
3,no_helmet,3,0.5509999990463257
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
4,no_helmet,1,0.0
4,no_helmet,2,0.0
4,no_helmet,3,0.0
4,no_helmet,5,0.0
4,no_helmet,31,0.0
4,no_helmet,35,0.0
4,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.0
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.7804999947547913
0,helmet,40,0.0
1,helmet,1,0.0
1,helmet,2,0.7409999966621399
1,helmet,3,0.0
1,helmet,5,0.0
1,helmet,31,0.0
1,helmet,35,0.0
1,helmet,40,0.0
2,no_helmet,1,0.0
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.5336999893188477
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,40,0.0
3,no_helmet,1,0.5674999952316284
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
3,no_helmet,40,0.0
0,helmet,1,0.0
0,helmet,2,0.7882000207901001
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.0
0,helmet,47,0.0
0,helmet,40,0.0
0,helmet,12,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.531000018119812
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,47,0.0
1,no_helmet,40,0.0
1,no_helmet,12,0.0
2,no_helmet,1,0.5605000257492065
2,no_helmet,2,0.0
2,no_helmet,3,0.0
2,no_helmet,5,0.0
2,no_helmet,31,0.0
2,no_helmet,35,0.0
2,no_helmet,47,0.0
2,no_helmet,40,0.0
2,no_helmet,12,0.0
0,helmet,1,0.0
0,helmet,2,0.7878999710083008
0,helmet,3,0.0
0,helmet,5,0.0
0,helmet,31,0.0
0,helmet,35,0.0
0,helmet,47,0.0
0,helmet,40,0.0
0,helmet,12,0.0
1,no_helmet,1,0.0
1,no_helmet,2,0.0
1,no_helmet,3,0.0
1,no_helmet,5,0.5266000032424927
1,no_helmet,31,0.0
1,no_helmet,35,0.0
1,no_helmet,47,0.0
1,no_helmet,40,0.0
1,no_helmet,12,0.0
2,vest,1,0.0
2,vest,2,0.8486999869346619
2,vest,3,0.0
2,vest,5,0.0
2,vest,31,0.0
2,vest,35,0.0
2,vest,47,0.0
2,vest,40,0.0
2,vest,12,0.0
3,no_helmet,1,0.559499979019165
3,no_helmet,2,0.0
3,no_helmet,3,0.0
3,no_helmet,5,0.0
3,no_helmet,31,0.0
3,no_helmet,35,0.0
